dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,expanding,rf,x5,1000,-0.010067933392155216,4.902338823560925e-05,-0.01010779713432691,-0.01004468689859275
threshold,expanding,rf,x6,3,-0.00141223843692496,0.00048386632472632076,-0.0018619515529084325,-0.0010029419044090856
threshold,expanding,rf,x6,6,-0.0010652769113044201,0.0002457279220282779,-0.0012697002388420192,-0.0007923730725950228
threshold,expanding,rf,x6,8,-0.001005074334646732,0.0004192054590871041,-0.00134662379644918,-0.0006532954680867842
threshold,expanding,rf,x6,12,-0.0011882814932476133,0.00026628892292398165,-0.0014128161072408012,-0.0008637243353005153
threshold,expanding,rf,x6,18,-0.0011494772067587975,0.00021969103548983584,-0.001321179304765674,-0.0009343612540527878
threshold,expanding,rf,x6,30,-0.0009752313234911695,9.714716167403637e-05,-0.0010239662014267248,-0.0009251948935995268
threshold,expanding,rf,x6,40,-0.0010395920682410354,0.00021058531451190955,-0.0011978088420090019,-0.0008719068683137759
threshold,expanding,rf,x6,60,-0.0010661187983608206,0.00013556110893332997,-0.0011567263757644784,-0.0009347410270643499
threshold,expanding,rf,x6,80,-0.001063058872694177,8.145340194190624e-05,-0.0011458120123641758,-0.0009924855482470803
threshold,expanding,rf,x6,100,-0.0010992874022322221,5.4714786601791296e-05,-0.0011488828991883685,-0.0010445573340006876
threshold,expanding,rf,x6,200,-0.0010463601129466237,6.444647467919882e-05,-0.001116721998385808,-0.0010032934327808142
threshold,expanding,rf,x6,500,-0.001072563998217206,3.6362665742132864e-05,-0.0010997439970911764,-0.0010401457119560554
threshold,expanding,rf,x6,1000,-0.0010412376560576479,3.958064152405412e-05,-0.0010693752331580558,-0.0010152929683485666
threshold,expanding,xgboost,x1,3,-0.7093286213744061,0.002191317338347949,-0.7103441390979683,-0.7084298925452703
threshold,expanding,xgboost,x1,6,-0.7086972413127692,0.0019550004607531645,-0.7108250870922943,-0.7066668412043826
threshold,expanding,xgboost,x1,8,-0.7074324955158049,0.0013203785317914944,-0.7084958113636011,-0.7068280072173151
threshold,expanding,xgboost,x1,12,-0.706728572507469,0.0022089076048278588,-0.7088846580511529,-0.7047475584962003
threshold,expanding,xgboost,x1,18,-0.706837763166086,0.0016706696029145352,-0.708439279290308,-0.7055397081810744
threshold,expanding,xgboost,x1,30,-0.7065571207915025,0.0011814801536139967,-0.7079885330883127,-0.7056715827252122
threshold,expanding,xgboost,x1,40,-0.706862984229479,0.000642864387029192,-0.7072439779659829,-0.7063985596611057
threshold,expanding,xgboost,x1,60,-0.7067331329081299,0.0006897185194500256,-0.7072737386274924,-0.7059923405119887
