dgp,window,model,predictor,M,mean,std,q_low,q_high
polynomial,rolling,xgboost,x3,100,-1.4074284218806121,0.003889211229195692,-1.4100914291330766,-1.4026316066403766
polynomial,rolling,xgboost,x3,200,-1.4069663862095705,0.0031377819539100535,-1.4094778783707524,-1.404699753981137
polynomial,rolling,xgboost,x3,500,-1.4067372792672352,0.0018593593183989054,-1.4082315343903655,-1.4045664373923339
polynomial,rolling,xgboost,x3,1000,-1.405118977315225,0.0005820148866837477,-1.4055961435502085,-1.404845022723534
polynomial,rolling,xgboost,x4,3,-0.0010392707211303496,0.0008888223617859324,-0.001892154268346437,-5.860695545895745e-05
polynomial,rolling,xgboost,x4,6,-0.0012761693044470307,0.0005158653754310876,-0.001441149831067139,-0.0009839055635071
polynomial,rolling,xgboost,x4,8,-0.0006056281188411075,0.0006268567165163883,-0.0013510469865682028,7.115870344919001e-05
polynomial,rolling,xgboost,x4,12,-0.0009189980894874402,0.00041694170014313953,-0.0012106594375847358,-0.000565313285226016
polynomial,rolling,xgboost,x4,18,-0.0006827630558098812,0.000670917606756266,-0.0012434310002251711,-0.00021030431976834703
polynomial,rolling,xgboost,x4,30,-0.0007778294169380028,0.00042720724846670834,-0.0011334238466576309,-0.00044155695205010245
polynomial,rolling,xgboost,x4,40,-0.0008857800752840066,0.0002890961941518166,-0.0011426505496755612,-0.0006001158514720005
polynomial,rolling,xgboost,x4,60,-0.0007916813931421713,0.00037657113303045484,-0.0012588100708366228,-0.0005470942775465824
polynomial,rolling,xgboost,x4,80,-0.000849672643235728,0.00022882421125286254,-0.0011016741530129894,-0.0006331329417301298
polynomial,rolling,xgboost,x4,100,-0.0008654392839082643,0.0002298265209618597,-0.0011008232068129356,-0.0006283492748052334
polynomial,rolling,xgboost,x4,200,-0.0008583446344883775,0.00015218788165127848,-0.00099875311238613,-0.0006850146526277222
polynomial,rolling,xgboost,x4,500,-0.0008482657996291938,6.295238188751033e-05,-0.0008987104336769505,-0.0007876246358842933
polynomial,rolling,xgboost,x4,1000,-0.0008277364690639979,4.0165784668531904e-05,-0.0008397729918000309,-0.0007898115932892504
polynomial,rolling,xgboost,x5,3,0.0005560400220569565,0.0007718989281929209,-0.00020362238114858043,0.0014071230734124431
polynomial,rolling,xgboost,x5,6,0.0010303487400855997,0.0007235694098376319,0.00017947127276653755,0.0015602691027665988
